,professor_id,subject_prefix,course_number,first_name,last_name,section_id,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W
111444,67cca037273b002bc53978a3,MIS,6308,Byron,Purdy,22F,0,14,1,16,17,5,0,3,0,0,0,0,0
111445,67cca037273b002bc53978a3,MIS,6308,Byron,Purdy,23F,0,18,6,2,1,2,0,0,0,0,0,0,0
111446,67cca037273b002bc53978a3,MIS,6308,Byron,Purdy,24F,0,31,4,3,2,1,0,0,0,0,0,0,0
111447,67cc161ae13b9b509188d911,MIS,6308,Srinivasan,Raghunathan,19F,0,50,43,48,18,3,0,0,0,0,0,0,0
111448,67cc161ae13b9b509188d911,MIS,6308,Srinivasan,Raghunathan,21F,0,10,11,16,11,1,0,0,0,0,0,0,0
111449,67cc161ae13b9b509188d911,MIS,6308,Srinivasan,Raghunathan,19S,0,19,6,12,8,1,0,0,0,0,0,0,0
111450,67cc161ae13b9b509188d911,MIS,6308,Srinivasan,Raghunathan,18S,0,15,12,13,4,2,0,0,0,0,0,0,0
111451,67cc161ae13b9b509188d911,MIS,6308,Srinivasan,Raghunathan,21S,0,19,3,2,4,2,0,1,0,0,0,0,0
111452,67cc161ae13b9b509188d911,MIS,6308,Srinivasan,Raghunathan,18U,0,19,38,28,19,0,0,0,0,0,0,0,1
111453,67cc161ae13b9b509188d911,MIS,6308,Srinivasan,Raghunathan,18F,0,47,40,26,24,11,0,8,0,0,0,0,1
111454,67cc161ae13b9b509188d911,MIS,6308,Srinivasan,Raghunathan,19U,0,15,19,10,20,4,0,3,0,0,0,0,0
111455,67cc161ae13b9b509188d911,MIS,6308,Srinivasan,Raghunathan,20F,0,18,11,8,2,2,0,0,0,0,0,0,0
111456,67cc161ae13b9b509188d911,MIS,6308,Srinivasan,Raghunathan,23U,0,18,16,9,12,1,0,2,0,0,0,0,0
111457,67cc161ae13b9b509188d911,MIS,6308,Srinivasan,Raghunathan,23S,0,11,72,14,8,0,0,0,0,0,0,0,0
111458,67cc161ae13b9b509188d911,MIS,6308,Srinivasan,Raghunathan,22F,0,71,33,27,10,23,0,0,0,0,0,0,1
111459,67cc161ae13b9b509188d911,MIS,6308,Srinivasan,Raghunathan,17F,0,81,35,10,6,0,0,0,0,0,0,0,1
111460,67cc161ae13b9b509188d911,MIS,6308,Srinivasan,Raghunathan,22U,0,36,21,22,7,3,0,2,0,0,0,0,0
111461,67cc161ae13b9b509188d911,MIS,6308,Srinivasan,Raghunathan,20S,0,17,5,2,3,2,1,0,0,0,0,0,0
111462,67cc161ae13b9b509188d911,MIS,6308,Srinivasan,Raghunathan,20U,0,11,10,9,8,3,3,0,0,0,0,0,0
111463,67cc161ae13b9b509188d911,MIS,6308,Srinivasan,Raghunathan,24S,0,28,4,3,12,0,0,0,0,0,0,0,0
111464,67cc161ae13b9b509188d911,MIS,6308,Srinivasan,Raghunathan,24U,0,18,4,1,14,0,0,0,0,0,0,0,0
111465,67cc161ae13b9b509188d911,MIS,6308,Srinivasan,Raghunathan,24F,0,54,20,16,18,3,3,6,0,0,0,0,0
111466,67cc161ae13b9b509188d911,MIS,6308,Srinivasan,Raghunathan,23F,0,55,70,48,58,0,0,0,0,0,0,0,0
111467,67cca068273b002bc539a3f5,MIS,6308,Sriram,Sivaramakrishnan,24U,0,9,5,1,3,2,0,0,0,0,0,0,0
111468,67cca068273b002bc539a3f5,MIS,6308,Sriram,Sivaramakrishnan,23S,0,40,17,2,0,0,0,0,0,0,0,0,0
111469,67cca068273b002bc539a3f5,MIS,6308,Sriram,Sivaramakrishnan,24S,0,31,9,5,3,2,0,0,0,0,0,0,0
111470,67cca068273b002bc539a3f5,MIS,6308,Sriram,Sivaramakrishnan,23U,0,14,1,0,1,0,0,0,0,0,0,0,0
111471,67cca068273b002bc539a3f5,MIS,6308,Sriram,Sivaramakrishnan,23F,0,42,11,2,1,0,0,0,0,0,0,0,1
111472,67cca068273b002bc539a3f5,MIS,6308,Sriram,Sivaramakrishnan,24F,0,26,24,10,3,0,0,0,0,0,0,0,0
111473,67cca03b273b002bc5397cd0,MIS,6308,K.,Srikanth,23F,0,28,20,15,3,2,0,0,0,0,0,0,0
111474,67cca03b273b002bc5397cd0,MIS,6308,K.,Srikanth,24F,0,20,22,16,4,0,0,0,0,0,0,0,0
111475,67cca03b273b002bc5397cd0,MIS,6308,K.,Srikanth,24S,0,22,14,8,6,0,0,0,0,0,0,0,0
111476,67cc9f54273b002bc538b0ac,MIS,6308,Timothy,Stephens,23S,0,49,2,5,6,0,0,0,0,0,0,0,0
111477,67cc9f54273b002bc538b0ac,MIS,6308,Timothy,Stephens,22F,0,65,1,1,0,0,0,0,0,0,0,0,0
111478,67cc9f54273b002bc538b0ac,MIS,6308,Timothy,Stephens,22S,0,49,2,8,0,0,0,0,0,0,0,0,0
111479,67cc9f54273b002bc538b0ac,MIS,6308,Timothy,Stephens,20S,0,63,0,0,0,0,0,0,0,0,0,0,0
111480,67cca037273b002bc53978a1,MIS,6308,Venkat,Swamy,23S,0,37,16,4,2,3,1,2,0,0,0,0,0
111481,67cca037273b002bc53978a1,MIS,6308,Venkat,Swamy,22F,0,26,18,9,4,2,0,0,0,0,0,0,0
111482,67cc9f47273b002bc5389e89,MIS,6308,Sunela,Thomas,24S,0,13,14,19,12,10,5,11,0,0,0,0,0
111622,67cc1604e13b9b509188d8c5,CS,4336,Greg,Ozbirn,22U,3,17,12,6,4,4,1,3,3,2,0,0,2
111623,67cc1604e13b9b509188d8c5,CS,4336,Greg,Ozbirn,18U,1,5,6,3,4,0,3,2,1,0,1,1,0
111624,67cc1604e13b9b509188d8c5,CS,4336,Greg,Ozbirn,19U,1,3,9,7,1,1,6,1,0,0,1,1,1
111625,67cc1604e13b9b509188d8c5,CS,4336,Greg,Ozbirn,20U,11,8,5,4,2,1,0,0,1,0,0,1,4
111626,67cc1604e13b9b509188d8c5,CS,4336,Greg,Ozbirn,21U,13,15,6,2,0,1,0,0,0,0,0,0,2
111887,67cc1604e13b9b509188d8c6,MAS,6V08,Ozalp,Ozer,19S,0,10,0,0,0,0,0,0,0,0,0,0,0
111888,67cc9f67273b002bc538c442,MAS,6V08,Ahmet,Simsek,19S,0,10,0,0,0,0,0,0,0,0,0,0,0
111961,67cc1604e13b9b509188d8c6,OPRE,6378,Ozalp,Ozer,18S,0,14,6,2,0,3,0,0,0,0,0,0,0
111962,67cc1604e13b9b509188d8c6,OPRE,6378,Ozalp,Ozer,19S,0,10,2,1,0,0,0,0,0,0,0,0,0
111963,67cc9f81273b002bc538dd58,OPRE,6378,David,Widdifield,22S,0,39,24,11,10,2,1,1,0,0,0,0,1
111964,67cc9f81273b002bc538dd58,OPRE,6378,David,Widdifield,23F,0,23,43,20,4,4,2,1,0,0,0,0,1
111965,67cc9f81273b002bc538dd58,OPRE,6378,David,Widdifield,23S,0,49,17,8,4,1,0,0,0,0,0,0,0
111966,67cc9f81273b002bc538dd58,OPRE,6378,David,Widdifield,20F,0,54,0,4,1,0,0,0,0,0,0,0,1
111967,67cc9f81273b002bc538dd58,OPRE,6378,David,Widdifield,24F,0,7,25,26,9,4,0,0,0,0,0,0,0
111968,67cc9f81273b002bc538dd58,OPRE,6378,David,Widdifield,21S,0,52,8,1,1,0,0,0,0,0,0,0,0
111969,67cc9f81273b002bc538dd58,OPRE,6378,David,Widdifield,24S,0,49,21,3,1,1,0,0,0,0,0,0,0
111970,67cc9f81273b002bc538dd58,OPRE,6378,David,Widdifield,20S,0,43,0,0,0,0,0,0,0,0,0,0,0
111971,67cc9f81273b002bc538dd58,OPRE,6378,David,Widdifield,22F,0,70,34,17,10,9,0,0,0,0,0,0,2
111972,67cc9f81273b002bc538dd58,OPRE,6378,David,Widdifield,21F,0,14,21,6,5,0,0,0,0,0,0,0,1
111973,67cc9f81273b002bc538dd58,OPRE,6378,David,Widdifield,24U,0,4,3,6,0,1,0,0,0,0,0,0,0
111984,67cc1605e13b9b509188d8c7,HIST,4330,Zsuzsanna,Ozsvath,19S,0,12,10,6,5,2,0,1,1,0,0,0,3
111985,67cc160be13b9b509188d8dd,HIST,4330,David,Patterson,19S,0,12,10,6,5,2,0,1,1,0,0,0,3
111986,67cc9f4e273b002bc538aadb,HIST,4330,Debra,Pfister,17F,6,10,11,5,6,5,1,0,0,0,0,0,4
111987,67cc9f4e273b002bc538aadb,HIST,4330,Debra,Pfister,18F,16,9,8,4,4,2,0,0,0,0,0,0,1
111988,67cc1629e13b9b509188d93d,HIST,4330,Nils,Roemer,19S,0,12,10,6,5,2,0,1,1,0,0,0,3
111989,67cc1605e13b9b509188d8c7,HIST,4332,Zsuzsanna,Ozsvath,18S,0,8,7,4,1,3,0,1,1,0,0,0,1
111990,67cc160be13b9b509188d8dd,HIST,4332,David,Patterson,18S,0,8,7,4,1,3,0,1,1,0,0,0,1
111991,67cc1629e13b9b509188d93d,HIST,4332,Nils,Roemer,18S,0,8,7,4,1,3,0,1,1,0,0,0,1
111993,67cc9f4e273b002bc538aadb,HIST,4344,Debra,Pfister,17F,14,14,4,5,3,1,0,0,0,1,0,0,0
111994,67cc9f4e273b002bc538aadb,HIST,4344,Debra,Pfister,24U,1,2,9,2,3,4,0,0,0,0,0,0,4
111995,67cc9f4e273b002bc538aadb,HIST,4344,Debra,Pfister,23S,6,0,6,2,3,0,1,0,0,0,0,0,1
111996,67cc9f4e273b002bc538aadb,HIST,4344,Debra,Pfister,23U,5,3,3,5,1,0,0,1,0,0,0,0,2
111997,67cc9f4e273b002bc538aadb,HIST,4344,Debra,Pfister,18S,18,18,25,6,3,3,1,0,4,0,0,0,4
111998,67cc9f4e273b002bc538aadb,HIST,4344,Debra,Pfister,19S,30,13,15,6,7,1,0,2,0,0,0,0,3
111999,67cc9f4e273b002bc538aadb,HIST,4344,Debra,Pfister,21U,6,3,11,7,2,1,1,0,0,1,1,0,3
112000,67cc9f4e273b002bc538aadb,HIST,4344,Debra,Pfister,20U,6,5,7,7,2,2,1,0,0,0,0,0,0
112001,67cc9f4e273b002bc538aadb,HIST,4344,Debra,Pfister,22U,0,3,9,5,3,4,2,0,0,0,0,0,1
112003,67cc1670e13b9b509188da38,HIST,4344,Michael,Wilson,23F,0,6,5,4,0,2,0,0,0,0,0,0,0
112004,67cc1605e13b9b509188d8c7,HUHI,6338,Zsuzsanna,Ozsvath,17F,0,7,1,0,1,0,0,0,0,0,0,0,0
112005,67cc160be13b9b509188d8dd,HUHI,6338,David,Patterson,20S,0,8,5,0,0,0,0,0,0,0,0,0,0
112006,67cc160be13b9b509188d8dd,HUHI,6338,David,Patterson,20F,0,8,3,0,0,1,0,0,0,0,0,0,0
112007,67cc160be13b9b509188d8dd,HUHI,6338,David,Patterson,22F,0,7,0,2,0,0,0,0,0,0,0,0,0
112008,67cc1605e13b9b509188d8c7,LIT,3343,Zsuzsanna,Ozsvath,17F,1,5,7,7,3,2,1,1,0,0,0,0,2
112009,67cc1605e13b9b509188d8c7,LIT,3382,Zsuzsanna,Ozsvath,18F,0,8,17,4,6,0,0,0,0,0,0,0,0
112010,67cc1629e13b9b509188d93d,LIT,3382,Nils,Roemer,18F,0,8,17,4,6,0,0,0,0,0,0,0,0
112011,67cc1660e13b9b509188d9ff,LIT,3382,Frederick,Turner,18S,0,10,5,0,0,0,0,0,0,0,0,0,0
112562,67cc1605e13b9b509188d8c9,HONS,3113,Ivor,Page,18F,8,5,0,0,0,0,0,0,0,0,0,0,0
112563,67cc1605e13b9b509188d8c9,HONS,3113,Ivor,Page,19F,13,2,0,0,0,0,0,0,0,0,0,0,0
113014,67cc9f80273b002bc538dc17,MKT,4334,Scott,Clifton,18F,1,15,16,8,5,1,1,0,1,0,0,1,0
113015,67cc9f53273b002bc538af50,MKT,4334,Julie,Haworth,18S,6,21,6,0,9,0,1,0,0,1,0,0,0
113016,67cc9fc6273b002bc5391892,MKT,4334,Quincy,Johnson,20S,41,7,1,0,0,0,0,0,0,0,0,0,0
113017,67cc9fc6273b002bc5391892,MKT,4334,Quincy,Johnson,23U,3,4,7,3,1,0,0,0,0,0,0,0,0
113018,67cc9fc6273b002bc5391892,MKT,4334,Quincy,Johnson,20F,19,12,5,5,2,1,1,0,1,0,0,2,0
113019,67cc9fc6273b002bc5391892,MKT,4334,Quincy,Johnson,19S,9,23,8,2,0,3,0,0,2,0,0,0,1
113020,67cca09b273b002bc539e073,MKT,4334,Zayd,Mabruk,24U,1,9,4,2,0,0,0,1,0,0,0,0,0
113022,67cc9f4d273b002bc538a8d1,MKT,4334,Sandra,Pacyna,18U,1,2,5,2,5,0,2,0,0,0,0,0,0
113023,67cc9f4d273b002bc538a8d1,MKT,4334,Sandra,Pacyna,19U,4,12,4,5,3,2,0,4,0,1,0,0,0
113024,67cc9f4d273b002bc538a8d1,MKT,4334,Sandra,Pacyna,21U,1,8,2,1,6,0,3,1,0,1,0,0,1
113025,67cc9f4d273b002bc538a8d1,MKT,4334,Sandra,Pacyna,22U,0,6,2,1,10,0,1,0,0,0,0,0,0
113026,67cc9f4d273b002bc538a8d1,MKT,4334,Sandra,Pacyna,20U,0,16,7,2,9,4,0,1,0,0,0,0,1
113027,67cc1605e13b9b509188d8ca,MKT,4334,Parneet,Pahwa,23S,0,14,10,21,5,5,2,0,0,1,0,0,0
113028,67cc1605e13b9b509188d8ca,MKT,4334,Parneet,Pahwa,21F,3,19,8,21,1,2,0,1,0,0,0,0,0
113029,67cc1605e13b9b509188d8ca,MKT,4334,Parneet,Pahwa,22F,0,19,19,13,7,1,0,0,0,0,0,0,0
113030,67cc1605e13b9b509188d8ca,MKT,4334,Parneet,Pahwa,21S,0,12,14,15,7,3,0,0,0,0,0,0,1
113031,67cc1605e13b9b509188d8ca,MKT,4334,Parneet,Pahwa,24S,1,14,11,21,6,3,0,1,0,0,0,0,0
113032,67cc1605e13b9b509188d8ca,MKT,4334,Parneet,Pahwa,24F,2,16,9,11,6,2,0,1,0,0,0,0,0
113033,67cc1605e13b9b509188d8ca,MKT,4334,Parneet,Pahwa,22S,2,16,9,17,10,1,1,0,0,0,0,0,0
113034,67cc1605e13b9b509188d8ca,MKT,4334,Parneet,Pahwa,23F,0,8,14,12,11,1,0,1,0,0,0,0,0
113035,67cc9f53273b002bc538af76,MKT,4334,Ying,Xie,19F,2,12,7,7,6,5,3,0,3,0,0,0,2
113036,67cc9f53273b002bc538af68,MKT,4334,Jonathan,harrop,17F,6,11,8,4,6,0,2,0,0,0,0,0,0
113037,67cc9f53273b002bc538af68,MKT,4334,Jonathan,harrop,18S,6,21,6,0,9,0,1,0,0,1,0,0,0
113407,67cc1606e13b9b509188d8cb,MUSI,2127,Jonathan,Palant,18F,0,23,1,0,1,0,0,0,0,0,0,0,0
113408,67cc1606e13b9b509188d8cb,MUSI,2127,Jonathan,Palant,22F,0,32,4,0,1,0,0,0,0,0,0,0,0
113409,67cc1606e13b9b509188d8cb,MUSI,2127,Jonathan,Palant,20F,0,21,3,1,1,0,0,0,0,0,0,0,3
113410,67cc1606e13b9b509188d8cb,MUSI,2127,Jonathan,Palant,22S,0,35,0,0,1,0,0,1,0,0,1,0,5
113411,67cc1606e13b9b509188d8cb,MUSI,2127,Jonathan,Palant,19F,0,42,3,0,2,0,0,1,0,0,0,0,0
113412,67cc1606e13b9b509188d8cb,MUSI,2127,Jonathan,Palant,23S,0,44,3,0,1,2,0,0,0,0,0,0,0
113413,67cc1606e13b9b509188d8cb,MUSI,2127,Jonathan,Palant,21F,0,38,3,0,0,0,0,1,0,0,0,0,0
113414,67cc1606e13b9b509188d8cb,MUSI,2127,Jonathan,Palant,19S,0,36,2,0,0,0,0,0,0,0,0,0,0
113415,67cc1606e13b9b509188d8cb,MUSI,2127,Jonathan,Palant,18S,0,10,0,0,0,0,0,0,0,0,0,0,0
113416,67cc1606e13b9b509188d8cb,MUSI,2127,Jonathan,Palant,17F,0,18,0,0,0,0,0,0,0,0,0,0,0
113417,67cc1606e13b9b509188d8cb,MUSI,2127,Jonathan,Palant,21S,0,10,1,0,0,0,0,0,0,0,0,0,0
113418,67cc1606e13b9b509188d8cb,MUSI,2127,Jonathan,Palant,20S,0,47,2,0,0,0,0,1,0,0,0,0,0
113419,67cc1606e13b9b509188d8cb,MUSI,3127,Jonathan,Palant,23F,0,50,0,1,4,0,0,0,0,0,0,0,0
113420,67cc1606e13b9b509188d8cb,MUSI,3127,Jonathan,Palant,24F,0,51,2,1,0,0,1,1,1,0,0,0,0
113421,67cc1606e13b9b509188d8cb,MUSI,3127,Jonathan,Palant,24S,0,58,3,3,0,0,0,0,0,0,0,0,1
113422,67cc1606e13b9b509188d8cb,MUSI,3185,Jonathan,Palant,18F,0,13,3,0,0,0,0,0,0,0,0,0,0
113423,67cc1606e13b9b509188d8cb,MUSI,3185,Jonathan,Palant,19F,0,22,0,0,1,0,0,0,0,0,0,0,0
113424,67cc1606e13b9b509188d8cb,MUSI,3185,Jonathan,Palant,21F,0,25,0,0,0,0,0,0,0,0,0,0,0
113425,67cc1606e13b9b509188d8cb,MUSI,3185,Jonathan,Palant,20F,0,11,0,0,0,0,0,0,0,0,1,0,1
113426,67cc1606e13b9b509188d8cb,MUSI,4185,Jonathan,Palant,22S,0,23,0,0,0,0,0,0,0,0,0,0,0
113427,67cc1606e13b9b509188d8cb,MUSI,4185,Jonathan,Palant,23F,0,29,0,0,0,0,0,0,0,0,0,0,0
113428,67cc1606e13b9b509188d8cb,MUSI,4185,Jonathan,Palant,19S,0,18,0,0,0,0,0,0,0,0,0,0,0
113429,67cc1606e13b9b509188d8cb,MUSI,4185,Jonathan,Palant,22F,0,31,0,0,0,0,0,0,0,0,0,0,0
113430,67cc1606e13b9b509188d8cb,MUSI,4185,Jonathan,Palant,20S,0,19,0,0,0,0,0,0,0,0,0,0,0
113431,67cc1606e13b9b509188d8cb,MUSI,4185,Jonathan,Palant,24S,0,26,0,0,0,0,0,0,0,0,0,0,0
113432,67cc1606e13b9b509188d8cb,MUSI,4185,Jonathan,Palant,21S,0,18,0,0,0,0,0,0,0,0,0,0,0
113433,67cc1606e13b9b509188d8cb,MUSI,4185,Jonathan,Palant,24F,0,34,0,0,0,0,0,0,0,0,0,0,0
113434,67cc1606e13b9b509188d8cb,MUSI,4185,Jonathan,Palant,23S,0,29,0,0,0,0,0,0,0,0,0,0,0
113542,67cc9f47273b002bc538a1bf,BIOL,6V29,Zachary,Campbell,20S,0,10,0,0,0,0,0,0,0,0,0,0,0
113543,67cc1606e13b9b509188d8cc,BIOL,6V29,Kelli,Palmer,23S,0,22,0,0,0,0,0,0,0,0,0,0,0
113615,67cc9fe9273b002bc539384d,ARTS,3377,Daniel,Martinez,20S,0,8,3,0,1,0,0,0,1,0,0,0,3
113616,67cc9fe9273b002bc539384d,ARTS,3377,Daniel,Martinez,21S,1,6,5,0,0,3,0,0,0,0,0,0,1
113617,67cc1606e13b9b509188d8cd,ARTS,3377,Marcy,Palmer,22S,0,5,6,4,0,0,0,1,0,1,0,0,0
113618,67cc1606e13b9b509188d8cd,ARTS,3377,Marcy,Palmer,23S,0,3,9,4,0,0,1,0,0,0,0,0,1
113619,67cc1606e13b9b509188d8cd,ARTS,3377,Marcy,Palmer,24S,0,4,1,5,1,0,0,0,1,0,0,0,3
113620,67cc1667e13b9b509188da16,ARTS,3377,Marilyn,Waligore,22F,2,4,3,5,2,0,0,0,1,0,0,0,0
113621,67cc1667e13b9b509188da16,ARTS,3377,Marilyn,Waligore,19F,1,7,2,3,1,0,0,0,0,0,0,0,1
113622,67cc1667e13b9b509188da16,ARTS,3377,Marilyn,Waligore,21F,2,6,3,2,2,0,2,0,0,0,0,0,0
113623,67cc1667e13b9b509188da16,ARTS,3377,Marilyn,Waligore,23F,1,13,3,1,1,0,0,0,0,0,0,0,0
113624,67cc1667e13b9b509188da16,ARTS,3377,Marilyn,Waligore,24F,2,9,2,3,1,0,1,0,0,0,0,0,0
113625,67cc1667e13b9b509188da16,ARTS,3377,Marilyn,Waligore,20F,2,7,4,1,1,1,0,0,0,0,0,0,0
113626,67cc1667e13b9b509188da16,ARTS,3377,Marilyn,Waligore,18F,1,6,4,4,1,1,1,0,0,0,1,0,0
113627,67cc1667e13b9b509188da16,ARTS,3377,Marilyn,Waligore,17F,0,8,4,3,2,0,0,0,0,0,0,0,1
113913,67cc1607e13b9b509188d8cf,EE,4361,Issa,Panahi,24F,2,1,1,1,2,2,1,2,0,0,0,0,2
113914,67cc1607e13b9b509188d8cf,EE,4361,Issa,Panahi,20F,2,6,3,4,6,4,3,1,1,0,0,0,0
113915,67cc1607e13b9b509188d8cf,EE,4361,Issa,Panahi,19F,1,1,1,1,3,2,4,2,0,4,2,2,0
113916,67cc1607e13b9b509188d8cf,EE,4361,Issa,Panahi,23F,1,1,2,2,0,2,1,1,0,0,0,0,1
113917,67cc1607e13b9b509188d8cf,EE,4361,Issa,Panahi,21F,1,3,1,3,2,3,3,3,1,0,0,2,7
113918,67cc1607e13b9b509188d8cf,EE,4361,Issa,Panahi,22F,4,5,4,7,3,4,0,6,1,1,1,0,3
113919,67cc1607e13b9b509188d8cf,EE,4361,Issa,Panahi,18F,1,3,5,2,7,2,2,1,1,2,1,0,1
113920,67cc1607e13b9b509188d8cf,EE,4361,Issa,Panahi,17F,2,0,1,2,8,0,5,2,3,1,4,0,0
113921,67cc1607e13b9b509188d8cf,EESC,6360,Issa,Panahi,23F,0,5,1,2,3,1,0,0,0,0,0,0,3
113922,67cc1607e13b9b509188d8cf,EESC,6360,Issa,Panahi,17F,0,4,0,7,6,10,5,3,0,0,0,0,0
113923,67cc1607e13b9b509188d8cf,EESC,6360,Issa,Panahi,19F,0,4,2,4,3,3,1,1,0,0,0,0,1
113924,67cc1607e13b9b509188d8cf,EESC,6360,Issa,Panahi,18F,0,3,9,12,4,3,1,1,0,0,0,0,1
113925,67cc1607e13b9b509188d8cf,EESC,6360,Issa,Panahi,21F,0,3,3,2,1,1,0,1,0,0,0,0,2
113926,67cc1607e13b9b509188d8cf,EESC,6360,Issa,Panahi,22F,0,4,0,3,1,1,0,2,0,0,0,0,0
113927,67cc1607e13b9b509188d8cf,EESC,6360,Issa,Panahi,24F,0,4,2,3,1,0,0,0,0,0,0,0,1
113928,67cc9f5c273b002bc538b894,EESC,6360,Jeanne,Pitz,18S,0,13,0,0,1,0,0,0,0,0,0,0,0
113930,67cc9f4c273b002bc538a89e,EESC,6360,Carlos Busso,Recabarren,21S,0,5,1,2,1,1,0,0,0,0,0,0,0
113931,67cc9f4c273b002bc538a89e,EESC,6360,Carlos Busso,Recabarren,19S,0,5,5,3,3,0,0,0,0,0,0,0,0
113932,67cc9f4c273b002bc538a89e,EESC,6360,Carlos Busso,Recabarren,20S,0,3,1,3,1,1,0,0,0,0,0,0,0
113933,67cc1607e13b9b509188d8cf,EESC,6361,Issa,Panahi,19S,0,3,4,3,2,1,1,4,0,0,0,0,0
113934,67cc1607e13b9b509188d8cf,EESC,6361,Issa,Panahi,18S,0,4,0,3,5,1,0,0,0,0,0,0,1
114489,67cca06c273b002bc539a76d,BMEN,6371,Ki Yong,Kwon,23F,0,5,0,1,4,1,0,0,0,0,0,0,0
114490,67cc1607e13b9b509188d8d1,BMEN,6371,Joseph,Pancrazio,23F,0,5,0,1,4,1,0,0,0,0,0,0,0
114491,67cc1607e13b9b509188d8d1,BMEN,6371,Joseph,Pancrazio,18S,0,11,1,2,2,0,0,0,0,0,0,0,0
114492,67cc1607e13b9b509188d8d1,BMEN,6371,Joseph,Pancrazio,21F,0,7,2,3,2,1,0,0,0,0,0,0,0
114493,67cc1607e13b9b509188d8d1,BMEN,6371,Joseph,Pancrazio,19F,0,6,3,3,3,0,0,1,0,0,0,0,0
114557,67cc1608e13b9b509188d8d2,ECON,4385,Irina,Panovska,20S,4,10,2,0,0,0,0,0,0,0,1,0,0
114558,67cc1608e13b9b509188d8d2,ECON,4385,Irina,Panovska,24S,25,2,2,0,1,0,0,0,0,0,0,0,0
114559,67cc1608e13b9b509188d8d2,ECON,4385,Irina,Panovska,22S,13,2,2,1,0,0,0,0,1,0,0,0,2
114560,67cc1608e13b9b509188d8d2,ECON,4385,Irina,Panovska,21S,11,10,1,0,0,0,0,0,0,0,0,0,0
114561,67cc1608e13b9b509188d8d2,ECON,4385,Irina,Panovska,23S,15,7,1,0,0,0,1,0,0,0,1,0,0
114562,67cc1608e13b9b509188d8d2,ECON,4386,Irina,Panovska,23F,20,3,0,0,0,2,0,0,0,0,0,0,0
114563,67cc1608e13b9b509188d8d2,ECON,4386,Irina,Panovska,24F,13,4,1,2,1,1,0,1,1,0,1,0,0
114564,67cc1608e13b9b509188d8d2,ECON,4386,Irina,Panovska,22F,13,7,3,0,0,0,0,0,0,1,0,0,0
114580,67cc9f4b273b002bc538a705,ECON,6302,Asli,Leblebicioglu,17F,0,2,3,3,2,0,2,1,0,0,0,0,0
114581,67cc1608e13b9b509188d8d2,ECON,6302,Irina,Panovska,22F,0,7,3,0,3,0,0,0,0,0,0,0,1
114582,67cc1608e13b9b509188d8d2,ECON,6302,Irina,Panovska,19F,0,6,0,2,0,0,0,2,0,0,0,0,0
114583,67cc1608e13b9b509188d8d2,ECON,6302,Irina,Panovska,23F,0,7,3,2,2,0,0,0,0,0,0,0,0
114584,67cc1608e13b9b509188d8d2,ECON,6302,Irina,Panovska,24F,0,9,1,2,0,1,0,0,0,0,0,0,0
114585,67cc1608e13b9b509188d8d2,ECON,6302,Irina,Panovska,20F,0,9,0,0,0,0,0,0,0,0,0,0,0
114633,67cc1608e13b9b509188d8d3,CHEM,5355,Paul,Pantano,22F,0,3,5,5,0,0,0,0,0,0,0,0,0
114634,67cc1608e13b9b509188d8d3,CHEM,5355,Paul,Pantano,23F,0,4,8,4,4,0,0,0,0,0,0,0,0
114635,67cc1608e13b9b509188d8d3,CHEM,5355,Paul,Pantano,24F,0,9,6,9,1,0,0,0,0,0,0,0,0
114636,67cc1608e13b9b509188d8d3,CHEM,5355,Paul,Pantano,21F,0,7,4,8,1,0,0,0,0,0,0,0,0
114637,67cc1683e13b9b509188da7a,CHEM,5355,Jie,Zheng,20S,0,11,3,1,1,0,0,0,0,0,0,0,0
114638,67cc1683e13b9b509188da7a,CHEM,5355,Jie,Zheng,18S,0,5,3,0,0,0,0,1,0,0,0,0,0
114639,67cc1683e13b9b509188da7a,CHEM,5355,Jie,Zheng,19S,0,13,0,5,1,1,1,2,0,0,0,0,0
114640,67cc1683e13b9b509188da7a,CHEM,5355,Jie,Zheng,20F,0,24,1,1,5,0,0,3,0,0,0,0,1
114679,67cc1609e13b9b509188d8d7,HIST,3319,Peter,Park,18S,0,1,1,8,4,5,0,0,1,0,0,0,2
114680,67cc1670e13b9b509188da38,HIST,3319,Michael,Wilson,24F,2,11,7,3,1,1,0,0,0,0,0,0,0
114681,67cc1609e13b9b509188d8d7,HIST,4356,Peter,Park,18F,2,0,6,6,8,6,4,5,1,0,2,0,2
114682,67cc1609e13b9b509188d8d7,PHIL,4308,Peter,Park,18F,0,1,3,3,2,3,1,1,0,0,0,0,2
114685,67cc1609e13b9b509188d8d7,PHIL,4332,Peter,Park,20F,0,2,3,1,1,1,1,0,0,0,0,0,0
114697,67cc160ae13b9b509188d8d8,EE,4342,Wooram,Park,23S,0,0,3,2,8,0,2,0,1,0,0,0,0
114698,67cc160ae13b9b509188d8d8,MECH,3150,Wooram,Park,20F,1,16,16,21,17,7,5,3,2,0,0,0,1
114699,67cc160ae13b9b509188d8d8,MECH,3150,Wooram,Park,17F,2,31,12,11,18,6,0,4,1,0,1,0,0
114700,67cc160ae13b9b509188d8d8,MECH,3150,Wooram,Park,20S,1,28,32,19,19,4,2,2,1,0,0,0,1
114701,67cc160ae13b9b509188d8d8,MECH,3150,Wooram,Park,20U,4,11,3,3,1,0,0,1,0,0,1,0,0
